Date,Open,High,Low,Close,Volume,Adj Close
2012-03-30,2.35,2.38,2.26,2.28,2582200,2.28
2012-03-29,2.35,2.39,2.23,2.33,3567600,2.33
2012-03-28,2.40,2.46,2.31,2.37,2885700,2.37
2012-03-27,2.47,2.51,2.41,2.41,2030600,2.41
2012-03-26,2.58,2.58,2.46,2.46,2408700,2.46
2012-03-23,2.57,2.59,2.48,2.52,2506100,2.52
2012-03-22,2.70,2.71,2.55,2.57,2572500,2.57
2012-03-21,2.72,2.77,2.63,2.72,3820600,2.72
2012-03-20,2.61,2.74,2.57,2.72,3351600,2.72
2012-03-19,2.56,2.62,2.56,2.60,1536900,2.60
2012-03-16,2.55,2.58,2.52,2.57,2063600,2.57
2012-03-15,2.56,2.62,2.52,2.56,2310200,2.56
2012-03-14,2.56,2.60,2.56,2.57,2125800,2.57
2012-03-13,2.60,2.62,2.52,2.54,2867800,2.54
2012-03-12,2.49,2.63,2.47,2.56,4688300,2.56
2012-03-09,2.54,2.56,2.42,2.47,3063500,2.47
2012-03-08,2.53,2.57,2.50,2.55,2611300,2.55
2012-03-07,2.48,2.56,2.41,2.53,3161000,2.53
2012-03-06,2.62,2.65,2.47,2.48,3730400,2.48
2012-03-05,2.76,2.80,2.65,2.66,2139600,2.66
2012-03-02,2.80,2.85,2.75,2.76,2513500,2.76
2012-03-01,2.88,2.88,2.56,2.74,6364700,2.74
2012-02-29,3.14,3.14,3.00,3.00,1587000,3.00
2012-02-28,3.10,3.14,3.03,3.08,1769300,3.08
2012-02-27,3.14,3.17,3.04,3.15,2121700,3.15
2012-02-24,3.15,3.19,3.11,3.16,1569400,3.16
2012-02-23,3.39,3.42,3.09,3.10,3538600,3.10
2012-02-22,3.31,3.45,3.30,3.41,3855300,3.41
2012-02-21,3.36,3.36,3.27,3.30,1615800,3.30
2012-02-20,3.24,3.35,3.22,3.34,1881800,3.34
2012-02-17,3.28,3.31,3.20,3.22,3296000,3.22
2012-02-16,3.38,3.38,3.23,3.25,3534300,3.25
2012-02-15,3.63,3.64,3.37,3.39,4469200,3.39
