Date,Open,High,Low,Close,Volume,Adj Close
2012-10-18,47.19,47.40,46.50,47.03,117100,46.50
2012-10-17,47.00,47.36,45.90,47.00,136000,46.46
2012-10-16,44.65,46.19,44.47,46.19,129600,45.65
2012-10-15,43.58,44.20,43.40,44.01,99400,43.50
2012-10-12,43.06,43.83,43.00,43.19,87800,42.69
2012-10-11,42.85,43.89,41.50,43.50,228800,43.00
2012-10-10,43.78,43.80,42.88,42.88,137000,42.39
2012-10-09,45.90,45.90,43.90,43.90,139800,43.40
2012-10-08,46.00,46.01,45.01,45.26,318400,44.74
2012-10-05,46.61,47.28,46.21,46.40,41900,45.87
2012-10-04,46.20,47.02,45.58,46.59,80000,46.06
2012-10-03,46.95,47.45,45.55,45.79,97100,45.27
2012-10-02,45.43,46.95,45.07,46.32,125900,45.79
2012-10-01,44.92,45.81,44.51,45.19,177000,44.68
2012-09-28,46.98,47.46,44.17,44.29,209900,43.78
2012-09-27,45.30,47.00,45.20,45.90,170200,45.37
2012-09-26,49.03,49.03,45.01,45.09,361600,44.57
2012-09-25,52.11,52.45,48.99,50.03,250900,49.46
2012-09-24,51.04,52.00,51.00,51.14,171400,50.55
2012-09-21,49.23,50.80,49.00,50.65,224900,50.07
2012-09-20,46.90,49.30,46.35,48.56,228100,48.00
2012-09-19,44.86,47.37,44.86,47.03,223300,46.49
2012-09-18,45.20,45.89,43.43,44.86,157100,44.34
2012-09-17,45.20,46.72,44.40,45.18,279200,44.66
2012-09-14,42.70,46.40,42.17,44.40,446800,43.90
2012-09-13,42.58,42.58,40.65,41.46,153900,40.98
2012-09-12,42.58,43.00,41.65,42.60,158100,42.12
2012-09-11,41.30,42.30,40.60,42.20,187600,41.72
2012-09-10,40.55,42.98,40.20,42.48,176100,41.99
2012-09-07,40.00,41.10,39.80,40.10,181400,39.64
2012-09-06,37.99,39.74,37.99,39.74,130800,39.29
2012-09-05,36.83,38.30,36.61,37.69,90100,37.25
2012-09-04,36.76,37.14,36.60,36.83,183200,36.41
2012-09-03,37.25,37.90,36.42,36.69,72700,36.26
2012-08-31,36.48,37.50,36.30,37.18,92400,36.75
2012-08-30,37.54,38.44,36.61,36.65,80800,36.23
2012-08-29,38.47,38.90,37.60,37.80,57100,37.37
2012-08-28,38.40,38.76,37.85,38.50,46300,38.06
2012-08-27,38.36,38.92,38.08,38.32,43000,37.88
2012-08-24,38.29,38.29,37.01,38.09,65600,37.65
2012-08-23,38.29,38.88,37.20,37.77,109500,37.34
2012-08-22,41.00,41.18,37.63,38.03,200900,37.59
2012-08-21,37.91,41.00,37.91,40.70,269800,40.23
2012-08-20,37.72,39.69,36.78,37.91,355500,37.47
2012-08-17,36.70,37.77,36.61,37.40,369600,36.98
2012-08-16,34.79,36.22,34.79,36.08,274000,35.66
2012-08-15,35.10,35.13,34.47,34.52,46300,34.12
2012-08-14,35.20,35.20,34.38,35.10,219000,34.70
2012-08-13,34.80,35.08,34.15,34.98,104300,34.58
2012-08-10,33.99,35.10,33.99,34.94,149900,34.54
2012-08-09,34.43,35.00,34.16,34.51,79700,34.11
2012-08-08,34.94,35.49,34.06,34.67,126100,34.27
2012-08-07,34.93,35.71,33.44,35.00,703100,34.60
2012-08-06,33.83,35.30,33.75,34.72,134100,34.33
2012-08-03,32.10,34.31,31.94,33.92,113300,33.54
2012-08-02,34.00,34.45,31.60,32.04,115800,31.67
2012-08-01,35.15,35.40,33.33,34.17,146000,33.78
2012-07-31,35.05,36.20,34.00,35.49,258300,35.08
2012-07-30,33.40,35.04,32.97,35.04,243700,34.64
2012-07-27,32.13,33.20,30.64,33.03,283300,32.66
2012-07-26,30.99,32.13,30.01,32.13,320500,31.76
2012-07-25,30.64,32.13,29.46,30.86,387900,30.51
2012-07-24,33.57,34.00,30.42,30.47,330700,30.12
2012-07-23,33.90,33.97,31.49,33.61,280000,33.22
2012-07-20,37.15,37.23,34.15,34.41,450600,34.01
2012-07-19,39.57,39.57,36.90,37.00,533400,36.58
2012-07-18,40.17,40.30,38.42,39.18,326900,38.73
2012-07-17,40.26,40.54,39.45,39.65,157600,39.20
2012-07-16,40.60,41.31,40.03,40.47,302400,40.00
2012-07-13,42.12,42.50,40.55,40.55,437900,40.08
2012-07-12,44.64,44.80,42.42,42.42,347600,41.93
2012-07-11,44.49,45.46,44.49,45.00,264300,44.48
2012-07-10,44.72,45.47,44.13,44.78,119300,44.27
2012-07-09,44.76,45.61,44.02,44.81,141700,44.29
2012-07-06,45.60,46.12,44.61,44.85,212600,44.34
2012-07-05,47.40,47.49,45.42,45.78,224400,45.25
2012-07-04,47.50,47.75,47.06,47.53,122500,46.98
