Date,Open,High,Low,Close,Volume,Adj Close
2012-07-03,10.30,10.76,10.23,10.76,594900,10.20
2012-07-02,10.20,10.35,9.99,10.30,647600,9.77
2012-06-29,9.71,10.08,9.50,10.08,739800,9.56
2012-06-28,9.38,9.44,9.11,9.30,354500,8.82
2012-06-27,9.17,9.28,8.95,9.28,336600,8.80
2012-06-26,9.40,9.64,9.02,9.02,537400,8.56
2012-06-25,9.78,9.87,9.40,9.44,508000,8.95
2012-06-22,9.35,9.97,9.32,9.84,734500,9.33
2012-06-21,9.65,9.82,9.39,9.42,504000,8.93
2012-06-20,9.57,9.86,9.47,9.67,449600,9.17
2012-06-19,9.47,9.55,9.23,9.45,490300,8.96
2012-06-18,10.14,10.18,9.41,9.50,611700,9.01
2012-06-15,9.58,10.05,9.54,9.91,752300,9.40
2012-06-14,9.22,9.59,9.13,9.53,570900,9.04
2012-06-13,9.61,9.66,9.22,9.26,765900,8.78
2012-06-12,9.84,9.90,9.45,9.61,624700,9.11
2012-06-11,10.60,10.90,9.78,9.80,485000,9.29
2012-06-08,9.96,10.23,9.63,10.15,544900,9.63
2012-06-07,10.01,10.19,9.77,9.99,980600,9.48
2012-06-06,9.92,10.15,9.56,9.71,885600,9.21
2012-06-05,9.46,9.88,9.46,9.80,608300,9.29
2012-06-04,9.45,9.85,9.37,9.44,850100,8.95
2012-06-01,10.12,10.29,9.50,9.50,1405100,9.01
2012-05-31,9.98,10.70,9.85,10.19,4184400,9.66
2012-05-30,10.12,10.55,9.86,9.99,644800,9.48
2012-05-29,10.57,10.73,10.18,10.26,569800,9.73
2012-05-28,11.14,11.15,10.48,10.53,291700,9.99
2012-05-25,10.73,10.94,10.62,10.85,423900,10.29
2012-05-24,10.74,10.98,10.56,10.73,529100,10.18
2012-05-23,11.45,11.64,10.69,10.69,767000,10.13
2012-05-22,11.69,11.87,11.39,11.66,696200,11.06
2012-05-21,11.75,12.09,11.34,11.64,649200,11.04
2012-05-18,11.12,11.74,10.94,11.57,727900,10.98
2012-05-17,11.02,11.52,10.78,11.19,1050900,10.61
2012-05-16,10.61,10.93,10.26,10.59,758200,10.04
2012-05-15,11.25,11.32,10.59,10.82,692500,10.26
2012-05-14,11.91,11.95,11.17,11.23,520000,10.64
2012-05-11,12.55,12.55,11.81,11.95,576000,11.33
2012-05-10,12.33,12.65,12.16,12.57,389400,11.92
2012-05-09,12.61,12.69,12.10,12.24,301200,11.61
2012-05-08,12.62,13.03,12.41,12.60,465500,11.95
2012-05-07,11.86,12.85,11.77,12.73,314400,12.07
2012-05-04,12.43,12.72,11.98,12.14,342200,11.51
2012-05-03,12.41,12.71,12.25,12.36,490800,11.72
2012-05-02,13.06,13.45,12.31,12.40,606500,11.76
2012-05-01,12.90,12.90,12.90,12.90,000,12.24
2012-04-30,13.40,13.50,12.90,12.90,472800,12.24
2012-04-27,12.70,13.49,12.60,13.40,592600,12.70
2012-04-26,13.42,13.42,12.62,12.90,537800,12.23
2012-04-25,12.52,13.45,12.52,13.44,842800,12.75
2012-04-24,12.19,12.60,12.11,12.51,890200,11.86
2012-04-23,12.95,13.00,12.09,12.15,533100,11.52
2012-04-20,12.98,13.44,12.86,13.09,561800,12.41
2012-04-19,13.44,13.74,13.01,13.01,544500,12.34
2012-04-18,14.23,14.39,13.38,13.38,632100,12.68
2012-04-17,13.74,14.35,13.70,14.26,536200,13.52
2012-04-16,14.03,14.27,13.73,13.73,457000,13.02
2012-04-13,14.64,14.76,13.95,14.02,606500,13.29
2012-04-12,15.35,15.54,14.65,14.79,699200,14.03
2012-04-11,15.10,15.65,15.10,15.30,480400,14.50
2012-04-10,15.53,15.62,15.09,15.09,330900,14.31
2012-04-09,15.68,15.68,15.68,15.68,000,14.87
2012-04-06,15.68,15.68,15.68,15.68,000,14.87
2012-04-05,15.65,15.81,15.18,15.68,431300,14.87
2012-04-04,16.15,16.37,15.60,15.65,437800,14.84
2012-04-03,16.67,16.95,16.19,16.19,216000,15.36
2012-04-02,16.75,16.83,16.20,16.74,600700,15.87
2012-03-30,16.47,16.99,16.47,16.75,492000,15.88
2012-03-29,16.53,17.10,16.29,16.44,535600,15.59
2012-03-28,17.07,17.25,16.28,16.60,625100,15.74
2012-03-27,17.16,17.50,17.06,17.15,498900,16.26
2012-03-26,17.43,17.43,16.95,17.12,300600,16.24
2012-03-23,17.19,17.55,16.95,17.22,307100,16.32
2012-03-22,17.78,18.04,17.11,17.24,240600,16.35
2012-03-21,17.93,18.08,17.70,17.85,375000,16.93
2012-03-20,18.05,18.09,17.66,17.91,201500,16.98
2012-03-19,17.96,18.06,17.74,18.06,144500,17.13
2012-03-16,17.82,18.08,17.45,17.94,1038900,17.02
2012-03-15,17.64,17.90,17.56,17.90,277200,16.97
2012-03-14,17.47,17.94,17.44,17.60,596800,16.69
2012-03-13,17.52,17.59,17.21,17.36,400200,16.47
2012-03-12,17.67,17.75,17.37,17.50,429400,16.59
2012-03-09,17.25,17.78,17.16,17.76,422400,16.84
2012-03-08,17.58,17.65,16.93,17.16,480400,16.27
2012-03-07,17.52,17.75,17.02,17.44,540500,16.54
2012-03-06,18.50,18.50,17.55,17.55,483000,16.64
2012-03-05,18.32,18.54,18.06,18.06,379300,17.13
2012-03-02,18.66,18.83,18.42,18.42,207000,17.46
2012-03-01,18.99,18.99,18.64,18.67,299200,17.71
2012-02-29,19.49,19.94,18.91,19.02,547700,18.04
2012-02-28,19.70,19.70,18.75,19.22,712800,18.22
2012-02-27,19.49,19.68,19.08,19.49,389200,18.48
2012-02-24,19.80,20.05,19.50,19.55,468600,18.54
2012-02-23,20.11,20.16,19.70,19.96,541500,18.93
2012-02-22,18.53,20.55,18.53,20.18,2277800,19.14
2012-02-21,18.43,18.57,18.16,18.42,238600,17.47
2012-02-20,18.18,18.58,18.16,18.57,275600,17.60
2012-02-17,17.95,18.24,17.80,18.09,364400,17.16
2012-02-16,17.91,17.97,17.50,17.75,343800,16.83
2012-02-15,18.60,18.71,18.12,18.16,181900,17.22
2012-02-14,18.74,18.83,18.35,18.47,230400,17.51
2012-02-13,18.82,18.97,18.55,18.69,120300,17.72
2012-02-10,18.85,18.98,18.53,18.74,182200,17.77
2012-02-09,18.95,19.19,18.86,18.89,215700,17.91
2012-02-08,18.92,18.98,18.67,18.98,255500,18.00
2012-02-07,18.98,18.98,18.63,18.73,189600,17.76
2012-02-06,18.85,18.97,18.60,18.92,291000,17.94
2012-02-03,18.60,18.87,18.50,18.85,185800,17.88
2012-02-02,18.40,18.75,18.24,18.64,387200,17.68
2012-02-01,18.00,18.47,18.00,18.33,348100,17.38
2012-01-31,17.99,18.11,17.44,17.97,586400,17.04
2012-01-30,18.23,18.25,17.80,17.91,293800,16.98
2012-01-27,18.80,18.86,18.24,18.30,309400,17.35
2012-01-26,18.92,19.06,18.66,18.83,165900,17.86
2012-01-25,18.73,18.91,18.30,18.58,248800,17.62
2012-01-24,18.93,19.06,18.55,18.66,179300,17.70
2012-01-23,18.88,19.22,18.88,19.12,188100,18.13
2012-01-20,19.49,19.49,18.86,18.88,279700,17.90
2012-01-19,18.81,19.49,18.81,19.49,254300,18.48
2012-01-18,18.92,19.04,18.67,18.73,422900,17.76
2012-01-17,19.30,19.30,18.67,18.81,572900,17.84
2012-01-16,18.92,19.19,18.84,19.02,137300,18.04
2012-01-13,19.50,19.54,18.84,19.12,193200,18.14
2012-01-12,19.10,19.54,19.10,19.41,284300,18.41
2012-01-11,18.78,19.19,18.66,19.05,310700,18.06
2012-01-10,18.54,19.16,18.54,18.88,341100,17.90
2012-01-09,19.34,19.43,18.79,18.93,277900,17.46
2012-01-06,19.33,19.55,18.84,19.00,287300,17.53
2012-01-05,20.20,20.20,19.30,19.33,2014900,17.83
2012-01-04,20.32,20.60,19.92,19.95,261500,18.41
2012-01-03,20.25,20.32,19.97,20.30,331600,18.73
2012-01-02,20.12,20.35,20.09,20.11,154300,18.55
