Date,Open,High,Low,Close,Volume,Adj Close
2012-02-02,30.28,30.39,29.83,30.17,120600,29.46
2012-02-01,29.42,30.35,29.42,30.31,320600,29.60
2012-01-31,29.50,29.87,29.45,29.47,178600,28.78
2012-01-30,29.84,30.00,29.25,29.65,181800,28.96
2012-01-27,29.70,30.00,29.51,29.88,183100,29.18
2012-01-26,29.60,30.00,29.60,30.00,181300,29.30
2012-01-25,29.35,29.51,29.22,29.51,86900,28.82
2012-01-24,29.30,29.49,29.17,29.30,86300,28.62
2012-01-23,29.45,29.45,29.26,29.35,112800,28.66
2012-01-20,29.10,29.39,29.10,29.36,143900,28.67
2012-01-19,29.15,29.40,28.80,29.20,184400,28.52
2012-01-18,29.40,29.49,29.07,29.19,95400,28.51
2012-01-17,29.35,29.44,28.77,29.24,171900,28.56
2012-01-16,28.75,29.15,28.70,29.04,62500,28.36
2012-01-13,29.45,29.50,28.45,28.89,148900,28.21
2012-01-12,29.36,29.63,29.13,29.22,109600,28.54
2012-01-11,29.55,29.62,29.01,29.05,105700,28.37
2012-01-10,29.50,29.66,29.15,29.24,146900,28.56
2012-01-09,29.16,29.56,28.81,29.34,164400,28.65
2012-01-06,29.25,29.39,28.95,29.05,106800,28.37
2012-01-05,29.55,29.55,28.80,28.88,265800,28.21
2012-01-04,29.86,29.90,29.18,29.44,169700,28.75
2012-01-03,29.00,30.23,28.75,29.65,258000,28.96
2012-01-02,28.90,29.04,28.66,29.04,16300,28.36
